PLAYER_NAME,SEASON,AGE,GAMES_PLAYED,GAMES_STARTED,MINUTES_PLAYED,POINTS_SCORED,HEIGHT,WEIGHT,POSITION,DAYS_OUT_NEXT
A.J. Guyton,2000-01,23.0,33,8.0,630,198,74,185.0,Guard,11.0
A.J. Guyton,2001-02,24.0,45,6.0,604,244,74,185.0,Guard,14.0
A.J. Guyton,2001-02,24.0,45,6.0,604,244,74,185.0,Guard,11.0
A.J. Guyton,2001-02,24.0,45,6.0,604,244,74,185.0,Guard,10.0
Aaron Brooks,2007-08,23.0,51,0.0,608,264,72,161.0,Guard,10.0
Aaron Brooks,2007-08,23.0,51,0.0,608,264,72,161.0,Guard,10.0
Aaron Brooks,2007-08,23.0,51,0.0,608,264,72,161.0,Guard,42.0
Aaron Brooks,2010-11,26.0,34,7.0,811,394,72,161.0,Guard,5.0
Aaron Brooks,2010-11,26.0,34,7.0,811,394,72,161.0,Guard,2.0
Aaron Brooks,2010-11,26.0,34,7.0,811,394,72,161.0,Guard,42.0
Aaron Brooks,2010-11,26.0,25,5.0,473,240,72,161.0,Guard,5.0
Aaron Brooks,2010-11,26.0,25,5.0,473,240,72,161.0,Guard,2.0
Aaron Brooks,2010-11,26.0,25,5.0,473,240,72,161.0,Guard,42.0
Aaron Brooks,2010-11,26.0,59,12.0,1284,634,72,161.0,Guard,5.0
Aaron Brooks,2010-11,26.0,59,12.0,1284,634,72,161.0,Guard,2.0
Aaron Brooks,2010-11,26.0,59,12.0,1284,634,72,161.0,Guard,2.0
Aaron Brooks,2012-13,28.0,46,20.0,959,366,72,161.0,Guard,2.0
Aaron Brooks,2012-13,28.0,7,0.0,38,10,72,161.0,Guard,2.0
Aaron Brooks,2012-13,28.0,53,20.0,997,376,72,161.0,Guard,4.0
Aaron Brooks,2016-17,32.0,65,0.0,894,322,72,161.0,Guard,3.0
Aaron Brooks,2016-17,32.0,65,0.0,894,322,72,161.0,Guard,1.0
Aaron Gordon,2014-15,19.0,47,8.0,797,243,80,235.0,Forward,2.0
Aaron Gordon,2014-15,19.0,47,8.0,797,243,80,235.0,Forward,5.0
Aaron Gordon,2014-15,19.0,47,8.0,797,243,80,235.0,Forward,5.0
Aaron Gordon,2015-16,20.0,78,37.0,1863,719,80,235.0,Forward,4.0
Aaron Gordon,2017-18,22.0,58,57.0,1909,1022,80,235.0,Forward,2.0
Aaron Gordon,2017-18,22.0,58,57.0,1909,1022,80,235.0,Forward,11.0
Aaron Gordon,2017-18,22.0,58,57.0,1909,1022,80,235.0,Forward,1.0
Aaron Gordon,2018-19,23.0,78,78.0,2633,1246,80,235.0,Forward,2.0
Aaron Gordon,2018-19,23.0,78,78.0,2633,1246,80,235.0,Forward,2.0
Aaron Gordon,2018-19,23.0,78,78.0,2633,1246,80,235.0,Forward,6.0
Aaron Gordon,2019-20,24.0,62,62.0,2017,894,80,235.0,Forward,4.0
Aaron Gordon,2019-20,24.0,62,62.0,2017,894,80,235.0,Forward,3.0
Aaron Gordon,2019-20,24.0,62,62.0,2017,894,80,235.0,Forward,2.0
Aaron Gordon,2019-20,24.0,62,62.0,2017,894,80,235.0,Forward,38.0
Aaron Gordon,2020-21,25.0,25,25.0,736,364,80,235.0,Forward,2.0
Aaron Gordon,2020-21,25.0,25,25.0,736,364,80,235.0,Forward,2.0
Aaron Gordon,2020-21,25.0,25,25.0,736,364,80,235.0,Forward,38.0
Aaron Gordon,2020-21,25.0,25,25.0,648,254,80,235.0,Forward,2.0
Aaron Gordon,2020-21,25.0,25,25.0,648,254,80,235.0,Forward,2.0
Aaron Gordon,2020-21,25.0,25,25.0,648,254,80,235.0,Forward,38.0
Aaron Gordon,2020-21,25.0,50,50.0,1384,618,80,235.0,Forward,2.0
Aaron Gordon,2020-21,25.0,50,50.0,1384,618,80,235.0,Forward,2.0
Aaron Gordon,2020-21,25.0,50,50.0,1384,618,80,235.0,Forward,9.0
Aaron Gordon,2021-22,26.0,75,75.0,2375,1126,80,235.0,Forward,1.0
Aaron Gordon,2021-22,26.0,75,75.0,2375,1126,80,235.0,Forward,2.0
Aaron Gordon,2021-22,26.0,75,75.0,2375,1126,80,235.0,Forward,2.0
Aaron Gordon,2021-22,26.0,75,75.0,2375,1126,80,235.0,Forward,6.0
Aaron Gordon,2022-23,27.0,68,68.0,2055,1109,80,235.0,Forward,3.0
Aaron Gordon,2022-23,27.0,68,68.0,2055,1109,80,235.0,Forward,2.0
Aaron Gordon,2022-23,27.0,68,68.0,2055,1109,80,235.0,Forward,2.0
Aaron Gordon,2022-23,27.0,68,68.0,2055,1109,80,235.0,Forward,15.0
Aaron Gordon,2022-23,27.0,68,68.0,2055,1109,80,235.0,Forward,2.0
Aaron Gray,2007-08,23.0,61,1.0,613,262,84,270.0,Center,28.0
Aaron Gray,2009-10,25.0,8,0.0,50,18,84,270.0,Center,4.0
Aaron Gray,2009-10,25.0,8,0.0,50,18,84,270.0,Center,28.0
Aaron Gray,2009-10,25.0,24,0.0,261,86,84,270.0,Center,4.0
Aaron Gray,2009-10,25.0,24,0.0,261,86,84,270.0,Center,28.0
Aaron Gray,2009-10,25.0,32,0.0,311,104,84,270.0,Center,4.0
Aaron Gray,2009-10,25.0,32,0.0,311,104,84,270.0,Center,26.0
Aaron Gray,2010-11,26.0,41,6.0,531,129,84,270.0,Center,6.0
Aaron Gray,2010-11,26.0,41,6.0,531,129,84,270.0,Center,5.0
Aaron Gray,2010-11,26.0,41,6.0,531,129,84,270.0,Center,5.0
Aaron Gray,2010-11,26.0,41,6.0,531,129,84,270.0,Center,3.0
Aaron Gray,2010-11,26.0,41,6.0,531,129,84,270.0,Center,11.0
Aaron Gray,2010-11,26.0,41,6.0,531,129,84,270.0,Center,23.0
Aaron Gray,2011-12,27.0,49,40.0,813,191,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,4,0.0,20,5,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,4,0.0,20,5,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,4,0.0,20,5,84,270.0,Center,4.0
Aaron Gray,2013-14,29.0,4,0.0,20,5,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,33,6.0,335,60,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,33,6.0,335,60,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,33,6.0,335,60,84,270.0,Center,4.0
Aaron Gray,2013-14,29.0,33,6.0,335,60,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,37,6.0,354,65,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,37,6.0,354,65,84,270.0,Center,2.0
Aaron Gray,2013-14,29.0,37,6.0,354,65,84,270.0,Center,4.0
Aaron Harrison,2015-16,21.0,21,0.0,93,18,78,210.0,Guard,1.0
Aaron Harrison,2015-16,21.0,21,0.0,93,18,78,210.0,Guard,6.0
Aaron Harrison,2015-16,21.0,21,0.0,93,18,78,210.0,Guard,5.0
Aaron Harrison,2016-17,22.0,5,0.0,17,1,78,210.0,Guard,8.0
Aaron Harrison,2016-17,22.0,5,0.0,17,1,78,210.0,Guard,5.0
Aaron Harrison,2016-17,22.0,5,0.0,17,1,78,210.0,Guard,24.0
Aaron Holiday,2021-22,25.0,41,14.0,663,251,72,185.0,Guard,10.0
Aaron Holiday,2021-22,25.0,41,14.0,663,251,72,185.0,Guard,2.0
Aaron Holiday,2021-22,25.0,41,14.0,663,251,72,185.0,Guard,2.0
Aaron Holiday,2021-22,25.0,22,1.0,358,149,72,185.0,Guard,10.0
Aaron Holiday,2021-22,25.0,22,1.0,358,149,72,185.0,Guard,2.0
Aaron Holiday,2021-22,25.0,22,1.0,358,149,72,185.0,Guard,2.0
Aaron Holiday,2021-22,25.0,63,15.0,1021,400,72,185.0,Guard,10.0
Aaron Holiday,2021-22,25.0,63,15.0,1021,400,72,185.0,Guard,2.0
Aaron McKie,1994-95,22.0,45,20.0,827,293,77,209.0,Guard,26.0
Aaron McKie,1994-95,22.0,45,20.0,827,293,77,209.0,Guard,14.0
Aaron McKie,2004-05,32.0,68,3.0,1118,152,77,209.0,Guard,102.0
Aaron McKie,2005-06,33.0,14,0.0,121,7,77,209.0,Guard,1.0
Aaron McKie,2005-06,33.0,14,0.0,121,7,77,209.0,Guard,39.0
Aaron McKie,2006-07,34.0,10,0.0,131,22,77,209.0,Guard,2.0
Aaron McKie,2006-07,34.0,10,0.0,131,22,77,209.0,Guard,3.0
Aaron Nesmith,2020-21,21.0,46,1.0,669,218,77,215.0,Guard-Forward,12.0
Aaron Nesmith,2021-22,22.0,52,3.0,574,196,77,215.0,Guard-Forward,4.0
Aaron Nesmith,2021-22,22.0,52,3.0,574,196,77,215.0,Guard-Forward,16.0
Aaron Nesmith,2021-22,22.0,52,3.0,574,196,77,215.0,Guard-Forward,3.0
Aaron Nesmith,2022-23,23.0,73,60.0,1816,738,77,215.0,Guard-Forward,3.0
Aaron Nesmith,2022-23,23.0,73,60.0,1816,738,77,215.0,Guard-Forward,4.0
Aaron Swinson,1994-95,24.0,9,0.0,51,24,77,230.0,Forward,17.0
Aaron Williams,2005-06,34.0,14,3.0,99,25,81,235.0,Center-Forward,3.0
Aaron Williams,2005-06,34.0,34,2.0,692,197,81,235.0,Center-Forward,3.0
Aaron Williams,2005-06,34.0,48,5.0,791,222,81,235.0,Center-Forward,14.0
Aaron Williams,2006-07,35.0,38,7.0,374,76,81,235.0,Center-Forward,2.0
Aaron Williams,2006-07,35.0,38,7.0,374,76,81,235.0,Center-Forward,10.0
Aaron Williams,2006-07,35.0,38,7.0,374,76,81,235.0,Center-Forward,2.0
Aaron Williams,2006-07,35.0,38,7.0,374,76,81,235.0,Center-Forward,5.0
Abdel Nader,2017-18,24.0,48,1.0,522,146,77,225.0,Forward,5.0
Abdel Nader,2018-19,25.0,61,1.0,694,241,77,225.0,Forward,14.0
Abdel Nader,2019-20,26.0,55,6.0,867,345,77,225.0,Forward,4.0
Abdel Nader,2020-21,27.0,24,0.0,355,160,77,225.0,Forward,94.0
Abdel Nader,2020-21,27.0,24,0.0,355,160,77,225.0,Forward,62.0
Adam Mokoka,2019-20,21.0,11,0.0,112,32,76,190.0,Guard,3.0
Adam Mokoka,2020-21,22.0,14,0.0,56,15,76,190.0,Guard,2.0
Adam Mokoka,2020-21,22.0,14,0.0,56,15,76,190.0,Guard,1.0
Adam Mokoka,2020-21,22.0,14,0.0,56,15,76,190.0,Guard,2.0
Adam Mokoka,2020-21,22.0,14,0.0,56,15,76,190.0,Guard,15.0
Adam Mokoka,2020-21,22.0,14,0.0,56,15,76,190.0,Guard,14.0
Adam Morrison,2006-07,22.0,78,23.0,2326,917,80,205.0,Forward,7.0
Adam Morrison,2008-09,24.0,44,5.0,667,199,80,205.0,Forward,3.0
Adam Morrison,2008-09,24.0,44,5.0,667,199,80,205.0,Forward,7.0
Adam Morrison,2008-09,24.0,8,0.0,44,10,80,205.0,Forward,3.0
Adam Morrison,2008-09,24.0,8,0.0,44,10,80,205.0,Forward,7.0
Adam Morrison,2008-09,24.0,52,5.0,711,209,80,205.0,Forward,3.0
Adam Morrison,2008-09,24.0,52,5.0,711,209,80,205.0,Forward,7.0
Adam Morrison,2009-10,25.0,31,0.0,241,74,80,205.0,Forward,1.0
Adam Morrison,2009-10,25.0,31,0.0,241,74,80,205.0,Forward,5.0
Adam Morrison,2009-10,25.0,31,0.0,241,74,80,205.0,Forward,27.0
Admiral Schofield,2021-22,25.0,38,1.0,469,146,77,241.0,Forward,2.0
Adonal Foyle,2000-01,26.0,58,37.0,1457,342,82,270.0,Center,30.0
Adonal Foyle,2003-04,29.0,44,8.0,572,137,82,270.0,Center,5.0
Adonal Foyle,2005-06,31.0,77,72.0,1824,345,82,270.0,Center,3.0
Adonal Foyle,2006-07,32.0,48,6.0,475,107,82,270.0,Center,20.0
Adonal Foyle,2008-09,34.0,1,0.0,3,0,82,270.0,Center,1.0
Adonal Foyle,2008-09,34.0,1,0.0,3,0,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,1,0.0,3,0,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,1,0.0,3,0,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,1,0.0,3,0,82,270.0,Center,24.0
Adonal Foyle,2008-09,34.0,1,0.0,3,0,82,270.0,Center,7.0
Adonal Foyle,2008-09,34.0,1,0.0,3,0,82,270.0,Center,20.0
Adonal Foyle,2008-09,34.0,9,0.0,59,17,82,270.0,Center,1.0
Adonal Foyle,2008-09,34.0,9,0.0,59,17,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,9,0.0,59,17,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,9,0.0,59,17,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,9,0.0,59,17,82,270.0,Center,24.0
Adonal Foyle,2008-09,34.0,9,0.0,59,17,82,270.0,Center,7.0
Adonal Foyle,2008-09,34.0,9,0.0,59,17,82,270.0,Center,20.0
Adonal Foyle,2008-09,34.0,10,0.0,62,17,82,270.0,Center,1.0
Adonal Foyle,2008-09,34.0,10,0.0,62,17,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,10,0.0,62,17,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,10,0.0,62,17,82,270.0,Center,2.0
Adonal Foyle,2008-09,34.0,10,0.0,62,17,82,270.0,Center,24.0
Adonal Foyle,2008-09,34.0,10,0.0,62,17,82,270.0,Center,7.0
Adreian Payne,2014-15,24.0,3,0.0,19,5,82,237.0,Forward,6.0
Adreian Payne,2014-15,24.0,3,0.0,19,5,82,237.0,Forward,17.0
Adreian Payne,2014-15,24.0,3,0.0,19,5,82,237.0,Forward,1.0
Adreian Payne,2014-15,24.0,3,0.0,19,5,82,237.0,Forward,9.0
Adreian Payne,2014-15,24.0,3,0.0,19,5,82,237.0,Forward,14.0
Adreian Payne,2014-15,24.0,29,22.0,720,208,82,237.0,Forward,6.0
Adreian Payne,2014-15,24.0,29,22.0,720,208,82,237.0,Forward,17.0
Adreian Payne,2014-15,24.0,29,22.0,720,208,82,237.0,Forward,1.0
Adreian Payne,2014-15,24.0,29,22.0,720,208,82,237.0,Forward,9.0
Adreian Payne,2014-15,24.0,29,22.0,720,208,82,237.0,Forward,14.0
Adreian Payne,2014-15,24.0,32,22.0,740,213,82,237.0,Forward,6.0
Adreian Payne,2014-15,24.0,32,22.0,740,213,82,237.0,Forward,17.0
Adreian Payne,2014-15,24.0,32,22.0,740,213,82,237.0,Forward,1.0
Adreian Payne,2014-15,24.0,32,22.0,740,213,82,237.0,Forward,9.0
Adreian Payne,2014-15,24.0,32,22.0,740,213,82,237.0,Forward,8.0
Adreian Payne,2015-16,25.0,52,2.0,486,132,82,237.0,Forward,52.0
Adrian Caldwell,1990-91,24.0,42,0.0,343,77,80,265.0,Forward,12.0
Adrian Caldwell,1995-96,29.0,51,1.0,327,110,80,265.0,Forward,29.0
Adrian Caldwell,1996-97,30.0,18,0.0,204,29,80,265.0,Forward,29.0
Adrian Caldwell,1996-97,30.0,27,0.0,367,72,80,265.0,Forward,29.0
Adrian Griffin,1999-00,25.0,72,47.0,1927,485,77,230.0,Guard-Forward,11.0
Adrian Griffin,2000-01,26.0,44,0.0,377,93,77,230.0,Guard-Forward,47.0
Adrian Griffin,2000-01,26.0,44,0.0,377,93,77,230.0,Guard-Forward,18.0
Adrian Griffin,2001-02,27.0,58,34.0,1387,415,77,230.0,Guard-Forward,9.0
Adrian Griffin,2002-03,28.0,74,48.0,1373,325,77,230.0,Guard-Forward,100.0
Adrian Griffin,2003-04,29.0,19,1.0,133,11,77,230.0,Guard-Forward,2.0
Adrian Griffin,2005-06,31.0,52,45.0,1245,237,77,230.0,Guard-Forward,14.0
Adrian Griffin,2006-07,32.0,54,1.0,585,137,77,230.0,Guard-Forward,8.0
Adrian Griffin,2006-07,32.0,54,1.0,585,137,77,230.0,Guard-Forward,11.0
Adrian Griffin,2006-07,32.0,54,1.0,585,137,77,230.0,Guard-Forward,11.0
Adrian Griffin,2007-08,33.0,22,2.0,222,51,77,230.0,Guard-Forward,12.0
Adrian Griffin,2007-08,33.0,22,2.0,222,51,77,230.0,Guard-Forward,5.0
Adrian Griffin,2007-08,33.0,22,2.0,222,51,77,230.0,Guard-Forward,11.0
Adrian Griffin,2007-08,33.0,13,0.0,85,14,77,230.0,Guard-Forward,12.0
Adrian Griffin,2007-08,33.0,13,0.0,85,14,77,230.0,Guard-Forward,5.0
Adrian Griffin,2007-08,33.0,13,0.0,85,14,77,230.0,Guard-Forward,11.0
Adrian Griffin,2007-08,33.0,35,2.0,307,65,77,230.0,Guard-Forward,12.0
Adrian Griffin,2007-08,33.0,35,2.0,307,65,77,230.0,Guard-Forward,5.0
Al Harrington,1999-00,20.0,50,0.0,854,328,81,245.0,Forward,18.0
Al Harrington,1999-00,20.0,50,0.0,854,328,81,245.0,Forward,15.0
Al Harrington,2004-05,25.0,66,66.0,2549,1158,81,245.0,Forward,3.0
Al Harrington,2006-07,27.0,36,36.0,1208,572,81,245.0,Forward,2.0
Al Harrington,2006-07,27.0,36,36.0,1208,572,81,245.0,Forward,3.0
Al Harrington,2006-07,27.0,42,42.0,1355,713,81,245.0,Forward,2.0
Al Harrington,2006-07,27.0,42,42.0,1355,713,81,245.0,Forward,3.0
Al Harrington,2006-07,27.0,78,78.0,2563,1285,81,245.0,Forward,2.0
Al Harrington,2006-07,27.0,78,78.0,2563,1285,81,245.0,Forward,18.0
Al Harrington,2008-09,29.0,5,5.0,166,62,81,245.0,Forward,18.0
Al Harrington,2008-09,29.0,68,51.0,2380,1407,81,245.0,Forward,18.0
Al Harrington,2008-09,29.0,73,56.0,2546,1469,81,245.0,Forward,4.0
Al Harrington,2009-10,30.0,72,15.0,2195,1276,81,245.0,Forward,8.0
Al Harrington,2010-11,31.0,73,3.0,1665,765,81,245.0,Forward,3.0
Al Harrington,2010-11,31.0,73,3.0,1665,765,81,245.0,Forward,1.0
Al Harrington,2010-11,31.0,73,3.0,1665,765,81,245.0,Forward,116.0
Al Harrington,2012-13,33.0,10,0.0,119,51,81,245.0,Forward,75.0
Al Horford,2008-09,23.0,67,67.0,2242,773,80,240.0,Center-Forward,24.0
Al Horford,2008-09,23.0,67,67.0,2242,773,80,240.0,Center-Forward,2.0
Al Horford,2008-09,23.0,67,67.0,2242,773,80,240.0,Center-Forward,5.0
Al Horford,2010-11,25.0,77,77.0,2704,1178,80,240.0,Center-Forward,7.0
Al Horford,2010-11,25.0,77,77.0,2704,1178,80,240.0,Center-Forward,3.0
Al Horford,2010-11,25.0,77,77.0,2704,1178,80,240.0,Center-Forward,115.0
Al Horford,2011-12,26.0,11,11.0,348,136,80,240.0,Center-Forward,112.0
Al Horford,2013-14,28.0,29,29.0,958,538,80,240.0,Center-Forward,2.0
Al Horford,2014-15,29.0,76,76.0,2318,1156,80,240.0,Center-Forward,17.0
Al Horford,2016-17,31.0,68,68.0,2193,952,80,240.0,Center-Forward,3.0
Al Horford,2016-17,31.0,68,68.0,2193,952,80,240.0,Center-Forward,3.0
Al Horford,2016-17,31.0,68,68.0,2193,952,80,240.0,Center-Forward,4.0
Al Horford,2017-18,32.0,72,72.0,2277,927,80,240.0,Center-Forward,2.0
Al Horford,2017-18,32.0,72,72.0,2277,927,80,240.0,Center-Forward,5.0
Al Horford,2017-18,32.0,72,72.0,2277,927,80,240.0,Center-Forward,2.0
Al Horford,2017-18,32.0,72,72.0,2277,927,80,240.0,Center-Forward,4.0
Al Horford,2017-18,32.0,72,72.0,2277,927,80,240.0,Center-Forward,1.0
Al Horford,2018-19,33.0,68,68.0,1973,925,80,240.0,Center-Forward,1.0
Al Horford,2018-19,33.0,68,68.0,1973,925,80,240.0,Center-Forward,13.0
Al Horford,2018-19,33.0,68,68.0,1973,925,80,240.0,Center-Forward,3.0
Al Horford,2018-19,33.0,68,68.0,1973,925,80,240.0,Center-Forward,3.0
Al Horford,2018-19,33.0,68,68.0,1973,925,80,240.0,Center-Forward,2.0
Al Horford,2018-19,33.0,68,68.0,1973,925,80,240.0,Center-Forward,5.0
Al Horford,2018-19,33.0,68,68.0,1973,925,80,240.0,Center-Forward,2.0
Al Horford,2019-20,34.0,67,61.0,2026,798,80,240.0,Center-Forward,2.0
Al Horford,2019-20,34.0,67,61.0,2026,798,80,240.0,Center-Forward,3.0
Al Horford,2021-22,36.0,69,69.0,2005,701,80,240.0,Center-Forward,2.0
Al Horford,2021-22,36.0,69,69.0,2005,701,80,240.0,Center-Forward,2.0
Al Horford,2021-22,36.0,69,69.0,2005,701,80,240.0,Center-Forward,2.0
Al Horford,2021-22,36.0,69,69.0,2005,701,80,240.0,Center-Forward,9.0
Al Horford,2021-22,36.0,69,69.0,2005,701,80,240.0,Center-Forward,2.0
Al Horford,2021-22,36.0,69,69.0,2005,701,80,240.0,Center-Forward,2.0
Al Horford,2021-22,36.0,69,69.0,2005,701,80,240.0,Center-Forward,2.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,11.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,2.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,1.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,4.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,1.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,3.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,1.0
Al Horford,2022-23,37.0,63,63.0,1921,616,80,240.0,Center-Forward,7.0
Al Jefferson,2004-05,20.0,71,1.0,1050,475,82,280.0,Center,19.0
Al Jefferson,2005-06,21.0,59,7.0,1062,464,82,280.0,Center,14.0
Al Jefferson,2006-07,22.0,69,60.0,2319,1107,82,280.0,Center,5.0
Al Jefferson,2009-10,25.0,76,76.0,2463,1301,82,280.0,Center,2.0
Al Jefferson,2012-13,28.0,78,78.0,2578,1391,82,280.0,Center,10.0
Al Jefferson,2013-14,29.0,73,73.0,2553,1594,82,280.0,Center,7.0
Al Jefferson,2013-14,29.0,73,73.0,2553,1594,82,280.0,Center,19.0
Al Jefferson,2014-15,30.0,65,61.0,1992,1082,82,280.0,Center,3.0
Al Jefferson,2014-15,30.0,65,61.0,1992,1082,82,280.0,Center,14.0
Al Jefferson,2015-16,31.0,47,18.0,1096,562,82,280.0,Center,49.0
Al Jefferson,2015-16,31.0,47,18.0,1096,562,82,280.0,Center,2.0
Al Jefferson,2015-16,31.0,47,18.0,1096,562,82,280.0,Center,5.0
Al Thornton,2007-08,24.0,79,31.0,2158,1005,80,235.0,Forward,4.0
Al Thornton,2008-09,25.0,71,67.0,2654,1194,80,235.0,Forward,1.0
Al Thornton,2008-09,25.0,71,67.0,2654,1194,80,235.0,Forward,2.0
Al Thornton,2009-10,26.0,51,30.0,1405,548,80,235.0,Forward,2.0
Al Thornton,2009-10,26.0,24,16.0,674,256,80,235.0,Forward,2.0
Al Thornton,2009-10,26.0,75,46.0,2079,804,80,235.0,Forward,6.0
Al Thornton,2010-11,27.0,49,23.0,1069,393,80,235.0,Forward,4.0
Al Thornton,2010-11,27.0,49,23.0,1069,393,80,235.0,Forward,4.0
Al Thornton,2010-11,27.0,49,23.0,1069,393,80,235.0,Forward,6.0
Al Thornton,2010-11,27.0,22,0.0,314,131,80,235.0,Forward,4.0
Al Thornton,2010-11,27.0,22,0.0,314,131,80,235.0,Forward,4.0
Al Thornton,2010-11,27.0,22,0.0,314,131,80,235.0,Forward,6.0
Al Thornton,2010-11,27.0,71,23.0,1384,524,80,235.0,Forward,4.0
Al Thornton,2010-11,27.0,71,23.0,1384,524,80,235.0,Forward,4.0
Al-Farouq Aminu,2014-15,24.0,74,3.0,1366,412,80,220.0,Forward,26.0
Al-Farouq Aminu,2016-17,26.0,61,25.0,1773,532,80,220.0,Forward,8.0
Al-Farouq Aminu,2016-17,26.0,61,25.0,1773,532,80,220.0,Forward,28.0
Al-Farouq Aminu,2017-18,27.0,69,67.0,2072,644,80,220.0,Forward,48.0
Al-Farouq Aminu,2020-21,30.0,17,14.0,367,93,80,220.0,Forward,48.0
Al-Farouq Aminu,2020-21,30.0,6,0.0,67,9,80,220.0,Forward,48.0
Alan Henderson,1996-97,24.0,30,0.0,498,199,81,240.0,Forward-Center,18.0
Alan Henderson,2000-01,28.0,73,42.0,1810,769,81,240.0,Forward-Center,109.0
Alan Henderson,2001-02,29.0,26,1.0,423,143,81,240.0,Forward-Center,51.0
Alan Henderson,2003-04,31.0,6,0.0,68,24,81,240.0,Forward-Center,133.0
Alan Williams,2017-18,25.0,5,0.0,70,20,80,265.0,Forward-Center,38.0
Alan Williams,2018-19,26.0,5,0.0,26,18,80,265.0,Forward-Center,24.0
Alando Tucker,2007-08,24.0,6,0.0,48,22,78,205.0,Forward,2.0
Alando Tucker,2007-08,24.0,6,0.0,48,22,78,205.0,Forward,65.0
Alando Tucker,2007-08,24.0,6,0.0,48,22,78,205.0,Forward,8.0
Alando Tucker,2007-08,24.0,6,0.0,48,22,78,205.0,Forward,44.0
Alando Tucker,2007-08,24.0,6,0.0,48,22,78,205.0,Forward,7.0
Alando Tucker,2007-08,24.0,6,0.0,48,22,78,205.0,Forward,10.0
Alando Tucker,2007-08,24.0,6,0.0,48,22,78,205.0,Forward,65.0
Alando Tucker,2008-09,25.0,30,1.0,282,138,78,205.0,Forward,4.0
Alando Tucker,2009-10,26.0,11,0.0,71,43,78,205.0,Forward,27.0
Alando Tucker,2009-10,26.0,11,0.0,71,43,78,205.0,Forward,10.0
Alando Tucker,2009-10,26.0,11,0.0,71,43,78,205.0,Forward,6.0
Alando Tucker,2009-10,26.0,11,0.0,71,43,78,205.0,Forward,4.0
Alando Tucker,2009-10,26.0,4,0.0,25,8,78,205.0,Forward,27.0
Alando Tucker,2009-10,26.0,4,0.0,25,8,78,205.0,Forward,10.0
Alando Tucker,2009-10,26.0,4,0.0,25,8,78,205.0,Forward,6.0
Alando Tucker,2009-10,26.0,4,0.0,25,8,78,205.0,Forward,4.0
Alando Tucker,2009-10,26.0,15,0.0,95,51,78,205.0,Forward,27.0
Alando Tucker,2009-10,26.0,15,0.0,95,51,78,205.0,Forward,10.0
Alando Tucker,2009-10,26.0,15,0.0,95,51,78,205.0,Forward,6.0
Alec Burks,2012-13,21.0,64,0.0,1137,451,77,214.0,Guard,8.0
Alec Burks,2013-14,22.0,78,12.0,2193,1089,77,214.0,Guard,3.0
Alec Burks,2014-15,23.0,27,27.0,899,374,77,214.0,Guard,102.0
Alec Burks,2015-16,24.0,31,3.0,797,412,77,214.0,Guard,69.0
Alec Burks,2016-17,25.0,42,0.0,653,283,77,214.0,Guard,6.0
Alec Burks,2019-20,28.0,48,18.0,1390,773,77,214.0,Guard,6.0
Alec Burks,2019-20,28.0,18,1.0,364,220,77,214.0,Guard,6.0
Alec Burks,2019-20,28.0,66,19.0,1754,993,77,214.0,Guard,1.0
Alec Burks,2020-21,29.0,49,5.0,1255,623,77,214.0,Guard,19.0
Alec Burks,2020-21,29.0,49,5.0,1255,623,77,214.0,Guard,12.0
Alec Burks,2020-21,29.0,49,5.0,1255,623,77,214.0,Guard,6.0
Alec Burks,2020-21,29.0,49,5.0,1255,623,77,214.0,Guard,23.0
Alec Burks,2022-23,31.0,51,8.0,1122,652,77,214.0,Guard,3.0
Alec Peters,2017-18,23.0,20,0.0,225,82,81,235.0,Forward,4.0
Alec Peters,2017-18,23.0,20,0.0,225,82,81,235.0,Forward,7.0
Alec Peters,2017-18,23.0,20,0.0,225,82,81,235.0,Forward,44.0
Alec Peters,2017-18,23.0,20,0.0,225,82,81,235.0,Forward,21.0
